sr_no,state,ida,mp_name,mp_key,constituency,work_raw,work_id,work_category,work_description,recommended_date,recommended_amount,sanction_date,sr_no_san,work_raw_san,sanction_date_san,sanction_amount,work_status,sr_no_comp,work_raw_comp,completion_date,amount_disbursed,completion_status,expenditure_amount,expenditure_date,vendor_name,vendor_key,expenditure_transaction_count,payment_status,allocated_amount,allocation_state,allocation_constituency,calamity_count,calamity_consent_amount,calamity_types,effective_sanction_amount,recommendation_to_sanction_days,sanction_to_expenditure_days,project_duration_days,utilization_pct,cost_overrun_amount,cost_deviation_pct,remaining_sanction_amount,allocation_utilization_pct,effectively_completed,mp_total_projects,mp_total_sanction_amount,mp_total_expenditure_amount,mp_utilization_pct,category_median_sanction,cost_vs_category_median_pct,vendor_project_count,vendor_total_payment,vendor_average_payment,vendor_mp_count,vendor_state_count,vendor_payment_share_pct,flag_unusual_expenditure,flag_cost_overrun,flag_extreme_cost_overrun,flag_delayed_project,flag_suspicious_vendor,flag_multiple_payments,flag_duplicate_payment,flag_duplicate_beneficiary,flag_geographic_inconsistency,flag_transaction_outlier,anomaly_count,rule_score,ml_anomaly_score,risk_score,risk_category,risk_signal_strength,anomaly_type,explanation
,Telangana,YADADRI BHUVANAGIRI(DISTRICT COLLECTOR YADADRI BHUVANAGIRI_IDA),CHAMALA KIRAN KUMAR REDDY,CHAMALA KIRAN KUMAR REDDY,BHONGIR,,WS/MP18338/2025,Normal/Others,PROVIDING OF STREET LIGHTS IN VANGALA VILLAGE,2024-11-11,,,8774,WS/MP18338/2025-2026/152011-Street lights,2025-06-13,100000.0,Work Completed,21033,WS/MP18338/2025-2026/233625-Construction of boundary walls of existing public and community buildings,2025-11-20,500000.0,Completed,1500000.0,2026-08-21,SAMA ABHISHEK REDDY,SAMA ABHISHEK REDDY,3.0,Payment Success,147000000.0,Telangana,BHONGIR,,,,100000.0,,,374.0,1500.0,1400000.0,1400.0,-1400000.0,0.06802721088435373,1,2,200000.0,1500000.0,750.0,600000.0,-83.33333333333334,1,1500000.0,1500000.0,1,1,100.0,0,1,0,0,0,1,0,0,0,0,2,8,40.46243133530504,27.48,Low,21.8,None,expenditure exceeds effective sanctioned amount
3438,Uttar Pradesh,GONDA(DISTRICT MAGISTRATE GONDA_IDA),KARAN BHUSHAN SINGH,KARAN BHUSHAN SINGH,KAISERGANJ,"WS/MP18339/2024-2025/142006-Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18339/2024,Normal/Others,Sr.No. 11 Interlocking work of 200 meters length from Lavkush Mishra's shop to Chandhri Maurya's house.,2024-09-20,1039280.0,2024-11-20,7952,WS/MP18339/2024-2025/150671-Construction of rooms and halls in school and colleges,2025-01-15,700000.0,Physical Inspection,3117,"WS/MP18339/2024-2025/142004-Construction of roads, link roads, pathways or any other road with or without drainage system",2026-05-13,703853.0,Completed,,,,,,,147000000.0,Uttar Pradesh,KAISERGANJ,,,,700000.0,61.0,,600.0,,,,,0.4761904761904762,1,1,700000.0,0.0,0.0,600000.0,16.666666666666664,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4.32425831214228,2.59,Low,0.0,None,No material anomaly signal detected.
3626,Uttar Pradesh,RAE BARELI(DISTRICT MAGISTRATE RAE BARELI_IDA),RAHUL GANDHI,RAHUL GANDHI,RAE BARELI,WS/MP18346/2024-2025/142482-Construction of rooms and halls in school and colleges,WS/MP18346/2024,Normal/Others,"Construction of a classroom at Veerangana Jhalkari Bhai Shiksha Niketan, Pure Sukai, Maharajganj, Rae Bareli on the request of Shri Kamlesh Kumar, Manager, Mob-9415344376",2024-09-22,500000.0,2025-01-28,3565,WS/MP18346/2024-2025/142482-Construction of rooms and halls in school and colleges,2025-01-28,500000.0,Sanction,19280,WS/MP18346/2024-2025/162627-Purchase of non-conventional energy system and devices for community use,2025-12-22,19199.0,Completed,331291.0,2026-01-23,Exajoule PVT LTD,EXAJOULE PVT LTD,10.0,Payment In-Progress,147000000.0,Uttar Pradesh,RAE BARELI,,,,500000.0,128.0,360.0,456.0,66.2582,-168709.0,-33.7418,168709.0,0.3401360544217687,1,1,500000.0,331291.0,66.2582,600000.0,-16.666666666666664,1,331291.0,331291.0,1,1,100.0,0,0,0,0,0,1,0,0,0,0,1,0,24.11064400479714,14.47,Low,5.6,None,No material anomaly signal detected.
4226,West Bengal,HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA),RACHNA BANERJEE,RACHNA BANERJEE,HOOGHLY,WS/MP18353/2024-2025/143561-Construction of rooms and halls in school and colleges,WS/MP18353/2024,Normal/Others,Construction of New Class Room of Sarai G.S.F.P School (Pandua-23) of Pandua circle under Pandua Block,2024-09-25,1269372.0,2025-03-26,4158,WS/MP18353/2024-2025/143561-Construction of rooms and halls in school and colleges,2025-03-26,1269372.0,Vendor Identification,15653,"WS/MP18353/2024-2025/138644-Purchase of ambulances (Four, three and two wheelers)",2026-07-22,1395000.0,Completed,,,,,,,147000000.0,West Bengal,HOOGHLY,,,,1269372.0,182.0,,665.0,,,,,0.8635183673469388,1,2,1616395.0,0.0,0.0,600000.0,111.56200000000001,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,6.564316133259665,3.94,Low,0.0,None,No material anomaly signal detected.
1581,West Bengal,HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA),RACHNA BANERJEE,RACHNA BANERJEE,HOOGHLY,WS/MP18353/2025-2026/138637-Construction of toilet blocks,WS/MP18353/2025,Normal/Others,Construction of (Community) Girls Sanitary Complex at Adisaptagram High School,2024-09-03,347023.0,2025-12-15,1569,WS/MP18353/2025-2026/138637-Construction of toilet blocks,2025-12-15,347023.0,Physical Inspection,15791,"WS/MP18353/2025-2026/156749-Purchase of smart boards, visual display units and projectors",2025-09-18,1034185.0,Completed,,,,,,,147000000.0,West Bengal,HOOGHLY,,,,347023.0,468.0,,380.0,,,,,0.2360700680272109,1,2,1616395.0,0.0,0.0,600000.0,-42.16283333333333,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10.505361458532231,6.3,Low,0.0,None,No material anomaly signal detected.
1652,Chhattisgarh,Balrampur-Ramanujganj(District Collector BALRAMPUR_IDA),CHINTAMANI MAHARAJ,CHINTAMANI MAHARAJ,SARGUJA(ST),"WS/MP18354/2024-2025/138749-Purchase of IT systems, including hardware and software for educational purposes",WS/MP18354/2024,Normal/Others,"Purchase of IT systems, including hardware and software for educational purposes at Government Girls Higher Secondary School Kusmi",2024-09-04,1000000.0,2025-03-26,1637,"WS/MP18354/2024-2025/138749-Purchase of IT systems, including hardware and software for educational purposes",2025-03-26,1000000.0,Vendor Identification,4104,WS/MP18354/2024-2025/161603-Construction of community centers and community halls,2026-08-04,499550.0,Completed,249749.0,2026-08-14,Gram panchayat khalpodi,GRAM PANCHAYAT KHALPODI,1.0,Payment In-Progress,147000000.0,Chhattisgarh,SARGUJA(ST),,,,1000000.0,203.0,506.0,699.0,24.974899999999998,-750251.0,-75.0251,750251.0,0.6802721088435374,1,1,1000000.0,249749.0,24.974899999999998,600000.0,66.66666666666666,1,249749.0,249749.0,1,1,100.0,0,0,0,1,0,0,0,0,0,0,1,14,31.40717023540645,24.44,Low,18.0,Delayed Project,project duration is unusually long
,Karnataka,BELAGAVI(DEPUTY COMMISSIONER BELGAUM_IDA),PRIYANKA SATISH JARKIHOLI,PRIYANKA SATISH JARKIHOLI,CHIKKODI,,WS/MP18356/2025,Normal/Others,Construction of HI-TECH Bus Shelter at BASAVESHWAR CIRCLE towards Gokak Road ward -13 in Chikkodi,2024-10-28,,,7343,WS/MP18356/2025-2026/149682-Construction of bus-sheds or bus-stops,2026-02-16,800000.0,Work Completed,12090,"WS/MP18356/2025-2026/169988-Purchase of ambulances (Four, three and two wheelers)",2026-01-12,1786924.0,Completed,,,,,,,147000000.0,Karnataka,CHIKKODI,,,,800000.0,,,441.0,,,,,0.5442176870748299,1,1,800000.0,0.0,0.0,600000.0,33.33333333333333,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.1481681752115123,0.09,Low,0.0,None,No material anomaly signal detected.
4324,Madhya Pradesh,SHIVPURI(District Collector Shivpuri_IDA),JYOTIRADITYA M. SCINDIA,JYOTIRADITYA M SCINDIA,GUNA,WS/MP18357/2024-2025/143839-Purchase of mobile water tankers,WS/MP18357/2024,Normal/Others,"Roof Grading, Water Proofing, Plaster, Floor and Whitewash related important work of Government Primary School Khaskhera Block Guna",2024-09-26,585000.0,2024-09-27,5564,WS/MP18357/2024-2025/146474-Construction of rooms and halls in school and colleges,2025-02-25,321000.0,Vendor Identification,1841,WS/MP18357/2024-2025/151498-Construction of community centers and community halls,2026-04-02,1000000.0,Completed,,,,,,,147000000.0,Madhya Pradesh,GUNA,,,,321000.0,1.0,,553.0,,,,,0.2183673469387755,1,1,321000.0,0.0,0.0,600000.0,-46.5,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5.745050366652434,3.45,Low,0.0,None,No material anomaly signal detected.
,Uttar Pradesh,AMROHA(DISTRICT MAGISTRATE JYOTIBAPHULE NAGAR_IDA),KANWAR SINGH TANWAR,KANWAR SINGH TANWAR,AMROHA,,WS/MP18359/2024,Normal/Others,Vikaskhand Hasanpur ke gram Bijnoura mein Ramkesh ki dukaan se khajaan ke Makan ki aor CC road evam nali Nirman (Impliment Agency PCCD Amroha),2024-10-16,,,5811,"WS/MP18359/2024-2025/146985-Construction of roads, link roads, pathways or any other road with or without drainage system",2024-12-12,1492916.0,Physical Inspection,5650,"WS/MP18359/2024-2025/163752-Construction of roads, link roads, pathways or any other road with or without drainage system",2025-09-08,1700950.0,Completed,,,,,,,147000000.0,Uttar Pradesh,AMROHA,,,,1492916.0,,,327.0,,,,,1.0155891156462584,1,1,1492916.0,0.0,0.0,600000.0,148.81933333333333,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5.678983947061342,3.41,Low,0.0,None,No material anomaly signal detected.
,Uttar Pradesh,BAREILLY(DISTRICT MAGISTRAE BAREILLY_IDA),CHHATRA PAL SINGH GANGWAR,CHHATRA PAL SINGH GANGWAR,BAREILLY,,WS/MP18377/2024,Normal/Others,VIKAS KHAND BHOJIPURA KI GRAM PANCHAYAT ME 21 STREET LIGHT,2024-11-13,,,8943,WS/MP18377/2024-2025/152296-Street lights,2024-11-22,683234.0,Physical Inspection,18397,WS/MP18377/2024-2025/161020-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,2026-03-10,346944.0,Completed,,,,,,,147000000.0,Uttar Pradesh,BAREILLY,,,,683234.0,,,482.0,,,,,0.46478503401360544,1,1,683234.0,0.0,0.0,600000.0,13.872333333333334,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.24513443902140836,0.15,Low,0.0,None,No material anomaly signal detected.
4490,Uttar Pradesh,PRAYAGRAJ(DISTRICT MAGISTRAE ALLAHABAD_IDA),VINOD KUMAR BIND,VINOD KUMAR BIND,BHADOHI,WS/MP18380/2024-2025/144082-Lighting of public spaces,WS/MP18380/2024,Normal/Others,Gram Sabha Bela Khas Lal Bahadur Maurya Ke Ghar ke pas,2024-09-27,118957.0,2025-01-03,3999,WS/MP18380/2024-2025/143269-Lighting of public spaces,2025-01-22,118957.0,Physical Inspection,12533,WS/MP18380/2024-2025/144075-Lighting of public spaces,2026-07-23,118957.0,Completed,3331210.0,2026-07-10,Gandhi Construction And Supplier,GANDHI CONSTRUCTION AND SUPPLIER,28.0,Payment In-Progress,147000000.0,Uttar Pradesh,BHADOHI,,,,118957.0,98.0,553.0,664.0,2800.3480249165664,3212253.0,2700.3480249165664,-3212253.0,0.08092312925170068,1,1,118957.0,3331210.0,2800.3480249165664,600000.0,-80.17383333333333,1,3331210.0,3331210.0,1,1,100.0,0,1,1,0,0,1,1,0,0,0,4,44,89.7701262767327,71.46,High,76.8,Cost Overrun; Duplicate Payment,cost deviation is unusually high; possible repeated work/vendor/amount payment pattern
,Uttar Pradesh,GHAZIPUR(DISTRICT MAGISTRAE GHAZIPUR_IDA),AFZAL ANSARI,AFZAL ANSARI,GHAZIPUR,,WS/MP18390/2024,Normal/Others,"Construction of CC Road: Kshetr Panchayat Bhadora, Gram Panchayat - Amaura, East Side - Deval Marg to Shiv Mandir 150 mtr x 2.40 Mtr x 10 cm Development Agency - Kshetr Panchayat",2024-10-21,,,6807,"WS/MP18390/2024-2025/148738-Construction of roads, link roads, pathways or any other road with or without drainage system",2025-03-24,600000.0,Vendor Identification,8664,WS/MP18390/2024-2025/148850-Construction of boundary walls of existing public and community buildings,2026-02-18,695660.0,Completed,,,,,,,220500000.0,Uttar Pradesh,GHAZIPUR,,,,600000.0,,,485.0,,,,,0.27210884353741494,1,3,1739700.0,599279.0,34.44726102201529,600000.0,0.0,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8.259374182248417,4.96,Low,0.0,None,No material anomaly signal detected.
,Uttar Pradesh,GHAZIPUR(DISTRICT MAGISTRAE GHAZIPUR_IDA),AFZAL ANSARI,AFZAL ANSARI,GHAZIPUR,,WS/MP18390/2025,Normal/Others,"Installation of India Mark Handpump at: 1)Village Medinipur,Block Karanda 2)Village Mahepur,Block Karanda 3)Village Salarpur,Block Karanda 4)Village Sonhariya,Block Karanda 5)Village Khutwa,Block Manihari 6)Village Raipur Katghara,Block Manihari 7)Village Bakuliyapur,Block Sadar 8)Village Mudwal,Block Sadar 9)Village Bhutahiyatad,Block Sadar 10)Village Atrauli,Block Sadar 11)Village Dihiya,Block Devkali 12)Village Pahalwanpur,Block Devkali 13)Village Barahpur,at Budhwa Baba Mandir Sthaan",2024-10-21,,,6906,WS/MP18390/2025-2026/148854-Installing hand pumps,2025-07-02,739700.0,Vendor Identification,15754,"WS/MP18390/2025-2026/174034-Construction of roads, link roads, pathways or any other road with or without drainage system",2026-02-18,267157.0,Completed,,,,,,,220500000.0,Uttar Pradesh,GHAZIPUR,,,,739700.0,,,485.0,,,,,0.33546485260770975,1,3,1739700.0,599279.0,34.44726102201529,600000.0,23.283333333333335,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,7.597779758914255,4.56,Low,0.0,None,No material anomaly signal detected.
,Uttar Pradesh,GHAZIPUR(DISTRICT MAGISTRAE GHAZIPUR_IDA),AFZAL ANSARI,AFZAL ANSARI,GHAZIPUR,,WS/MP18390/2026,Normal/Others,Construction of CC Road: Kshetr Panchayat - Saidpur Gram Panchayat - Fardiha From Ram Saran's residence to Ramjeet's Residence 100 Mtr x 2.40 Mtr x 10 cm Development Agency - Kshetr Panchayat,2024-10-21,,,6804,"WS/MP18390/2026-2027/148735-Construction of roads, link roads, pathways or any other road with or without drainage system",2026-08-22,400000.0,Work partially Completed,,,,,,599279.0,2026-08-24,BDO Saidpur,BDO SAIDPUR,2.0,Payment Success,220500000.0,Uttar Pradesh,GHAZIPUR,,,,400000.0,,,,149.81975,199279.0,49.81975,-199279.0,0.18140589569160998,1,3,1739700.0,599279.0,34.44726102201529,600000.0,-33.33333333333333,1,599279.0,599279.0,1,1,100.0,0,1,0,0,0,1,0,0,0,0,2,8,18.37089319903878,14.22,Low,5.3,None,expenditure exceeds effective sanctioned amount
2535,Nagaland,MON(Deputy Commissioner Mon_IDA),S SUPONGMEREN JAMIR,S SUPONGMEREN JAMIR,NAGALAND,"WS/MP18391/2024-2025/140328-Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18391/2024,Normal/Others,Construction of road toward Tengjangpang fishery pond,2024-09-11,1087620.0,2024-11-27,2498,WS/MP18391/2024-2025/140322-Providing drains and gutters for public drainage,2024-11-29,300000.0,Physical Inspection,1031,WS/MP18391/2024-2025/140302-Providing drains and gutters for public drainage,2026-01-12,100000.0,Completed,,,,,,,147000000.0,Nagaland,NAGALAND,,,,300000.0,77.0,,488.0,,,,,0.20408163265306123,1,1,300000.0,0.0,0.0,600000.0,-50.0,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,3.5324242116873856,2.12,Low,0.0,None,No material anomaly signal detected.
,Telangana,SIDDIPET(District Collector Siddipet_IDA),MADHAVANENI RAGHUNANDAN RAO,MADHAVANENI RAGHUNANDAN RAO,MEDAK,,WS/MP18393/2024,Normal/Others,Supply & fixing of LED Street lights from Chintala Bus stand to uppera pochamma to gram panchayath at Rudraram Village of Akbarpet Bhoompally Mandal,2024-11-11,,,8782,WS/MP18393/2024-2025/152019-Street lights,2025-01-07,500000.0,Work Completed,18949,"WS/MP18393/2024-2025/161367-Construction of roads, link roads, pathways or any other road with or without drainage system",2025-10-22,899566.0,Completed,,,,,,,147000000.0,Telangana,MEDAK,,,,500000.0,,,345.0,,,,,0.3401360544217687,1,2,1500000.0,0.0,0.0,600000.0,-16.666666666666664,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.893896122847258,0.54,Low,0.0,None,No material anomaly signal detected.
2597,Telangana,SIDDIPET(District Collector Siddipet_IDA),MADHAVANENI RAGHUNANDAN RAO,MADHAVANENI RAGHUNANDAN RAO,MEDAK,WS/MP18393/2025-2026/140466-Construction of additional rooms and halls in the existing public and community building,WS/MP18393/2025,Repair and Renovation,Repair and renovation to Bar Association Building at Siddipet Town,2024-09-12,1250000.0,2025-09-18,8748,WS/MP18393/2025-2026/151985-Construction of rooms and halls in school and colleges,2025-11-12,1000000.0,Work Completed,21634,"WS/MP18393/2025-2026/182180-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",2025-11-28,500000.0,Completed,,,,,,,147000000.0,Telangana,MEDAK,,,,1000000.0,371.0,,442.0,,,,,0.6802721088435374,1,2,1500000.0,0.0,0.0,749955.5,33.341244913864884,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,16.982957894021606,10.19,Low,0.2,None,No material anomaly signal detected.
3926,Tamil Nadu,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA),V S Matheswaran,V S MATHESWARAN,NAMAKKAL,WS/MP18394/2024-2025/143010-Construction of buildings for crèches and anganwadies,WS/MP18394/2024,Normal/Others,Construction of New Anganwadi at ward no.7 Jankalapuram SENTHAMANGALAM TP,2024-09-25,1850000.0,2024-10-10,8335,WS/MP18394/2024-2025/151348-Lighting of public spaces,2025-02-21,349965.0,Physical Inspection,20834,WS/MP18394/2024-2025/147466-Construction of water tanks,2025-11-20,960819.0,Completed,,,,,,,162539930.11,Tamil Nadu,NAMAKKAL,,,,349965.0,15.0,,421.0,,,,,0.21531017009983872,1,3,1049965.0,649675.0,61.87587205287796,600000.0,-41.6725,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,12.005037279383492,7.2,Low,0.0,None,No material anomaly signal detected.
,Tamil Nadu,SALEM(DISTRICT COLLECTOR SALEM_IDA),V S Matheswaran,V S MATHESWARAN,NAMAKKAL,,WS/MP18394/2025,Normal/Others,Providing High mass Light at near thevur mal bustop (12 mts Ladder - 200 Watts - 6 nos),2024-11-07,,,8349,WS/MP18394/2025-2026/151362-Lighting of public spaces,2026-02-03,350000.0,Physical Inspection,15278,WS/MP18394/2025-2026/172619-Construction of water tanks,2026-08-25,1052845.0,Completed,649675.0,2026-08-18,P Prakash,P PRAKASH,1.0,Payment Success,162539930.11,Tamil Nadu,NAMAKKAL,,,,350000.0,,,656.0,185.6214285714286,299675.0,85.62142857142857,-299675.0,0.21533170327016574,1,3,1049965.0,649675.0,61.87587205287796,600000.0,-41.66666666666667,1,649675.0,649675.0,1,1,100.0,0,1,0,0,0,0,0,0,0,0,1,8,16.537920758504356,13.12,Low,3.9,None,expenditure exceeds effective sanctioned amount
,Tamil Nadu,SALEM(DISTRICT COLLECTOR SALEM_IDA),V S Matheswaran,V S MATHESWARAN,NAMAKKAL,,WS/MP18394/2026,Normal/Others,Providing High mass Light at near Sankari old bus stop Salem dist (12 mts Ladder - 200 Watts - 6 nos),2024-11-07,,,8336,WS/MP18394/2026-2027/151349-Lighting of public spaces,2026-05-27,350000.0,Physical Inspection,,,,,,,,,,,,162539930.11,Tamil Nadu,NAMAKKAL,,,,350000.0,,,,,,,,0.21533170327016574,0,3,1049965.0,649675.0,61.87587205287796,600000.0,-41.66666666666667,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,3.5020090325848963,2.1,Low,0.0,None,No material anomaly signal detected.
,Delhi,EAST(COMMISSIONER EAST),Harsh Malhotra,HARSH MALHOTRA,EAST DELHI,,WS/MP18396/2024,Normal/Others,"Construction of Artistic Gazebo SG Pocket, Central Park, Ward No. 217, Dilshad Colony, Shahdara (Shahdara North Zone)",2024-10-07,,,5317,WS/MP18396/2024-2025/145981-Development of public parks,2024-12-06,668063.0,Physical Inspection,14643,WS/MP18396/2024-2025/145978-Development of public parks,2025-09-01,761500.0,Completed,,,,,,,147134131.0,Delhi,EAST DELHI,,,,668063.0,,,329.0,,,,,0.4540503250058275,1,1,668063.0,0.0,0.0,600000.0,11.343833333333334,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2.4740073894883783,1.48,Low,0.0,None,No material anomaly signal detected.
4517,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),"WS/MP18404/2024-2025/144132-Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18404/2024,Normal/Others,"CONSTRUCTION OF CC ROAD AND DRAIN FROM MAUSAM'S HOUSE TO THE EIDGAH IN THE VILLAGE OF MIRZAPUR PALLA, BLOCK ALLEHPUR (Provincial Co-operative Construction and Development Ltd., Bijnor).",2024-09-28,1935889.0,2024-11-06,5986,"WS/MP18404/2024-2025/147257-Construction of roads, link roads, pathways or any other road with or without drainage system",2024-11-08,1670509.0,Physical Inspection,4673,WS/MP18404/2024-2025/176566-Lighting of public spaces,2026-01-21,173447.0,Completed,,,,,,,147000000.0,Uttar Pradesh,NAGINA(SC),,,,1670509.0,39.0,,480.0,,,,,1.136400680272109,1,1,1670509.0,0.0,0.0,600000.0,178.41816666666668,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8.683275343128036,5.21,Low,0.0,None,No material anomaly signal detected.
2992,West Bengal,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),Kakoli Ghosh Dastidar,KAKOLI GHOSH DASTIDAR,BARASAT,WS/MP243/2024-2025/141119-Lighting of public spaces,WS/MP243/2024,Repair and Renovation,Highmast light,2024-09-15,412911.0,2025-01-08,2950,WS/MP243/2024-2025/141117-Construction of rooms and halls in school and colleges,2025-01-21,999911.0,Physical Inspection,3001,"WS/MP243/2024-2025/141118-Construction of roads, link roads, pathways or any other road with or without drainage system",2026-02-19,994791.0,Completed,,,,,,,147000000.0,West Bengal,BARASAT,,,,999911.0,115.0,,522.0,,,,,0.6802115646258503,1,4,13589911.0,0.0,0.0,749955.5,33.32937754306756,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,32.73261448886733,19.64,Low,12.0,None,No material anomaly signal detected.
3026,West Bengal,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),Kakoli Ghosh Dastidar,KAKOLI GHOSH DASTIDAR,BARASAT,WS/MP243/2025-2026/141153-Development of public parks,WS/MP243/2025,Normal/Others,Development of open gym with Children park with solar light and boundary,2024-09-15,988121.0,2025-08-08,2946,WS/MP243/2025-2026/141110-Construction of rooms and halls in school and colleges,2025-11-25,11000000.0,Work partially Completed,21380,"WS/MP243/2025-2026/196941-Construction of roads, link roads, pathways or any other road with or without drainage system",2025-11-26,549779.0,Completed,,,,,,,147000000.0,West Bengal,BARASAT,,,,11000000.0,327.0,,437.0,,,,,7.482993197278912,1,4,13589911.0,0.0,0.0,600000.0,1733.3333333333333,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,76.319487409502,45.79,Medium,44.7,ML Anomaly,multivariate pattern is unusual versus uploaded batch
,West Bengal,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),Prof Sougata Ray,PROF SOUGATA RAY,DUM DUM,,WS/MP251/2025,Normal/Others,"Reconstruction of concrete road from 60 1E to 21, Ram Chandra bagchi lane in ward no 5",2024-12-24,,,8006,"WS/MP251/2025-2026/150786-Construction of roads, link roads, pathways or any other road with or without drainage system",2026-03-13,1000000.0,Physical Inspection,21053,"WS/MP251/2025-2026/183501-Construction of roads, link roads, pathways or any other road with or without drainage system",2025-11-21,1185473.0,Completed,,,,,,,147000000.0,West Bengal,DUM DUM,,,,1000000.0,,,332.0,,,,,0.6802721088435374,1,1,1000000.0,0.0,0.0,600000.0,66.66666666666666,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2.0242803577999497,1.21,Low,0.0,None,No material anomaly signal detected.
