work_id,state,ida,mp_name,constituency,work_category,work_description,recommended_amount,effective_sanction_amount,expenditure_amount,amount_disbursed,allocated_amount,work_status,completion_status,effectively_completed,recommended_date,sanction_date,expenditure_date,completion_date,recommendation_to_sanction_days,sanction_to_expenditure_days,project_duration_days,utilization_pct,cost_overrun_amount,cost_deviation_pct,remaining_sanction_amount,vendor_name,vendor_project_count,vendor_total_payment,vendor_average_payment,vendor_mp_count,vendor_state_count,vendor_payment_share_pct,expenditure_transaction_count,calamity_count,calamity_consent_amount,anomaly_count,anomaly_type,ml_anomaly_score,rule_score,risk_score,risk_category,risk_signal_strength,explanation
WS/MP418/2024,Bihar,ARARIA(DISTRICT PLANNING OFFICER ARARIA_IDA),Pradeep Kumar Singh,ARARIA,Normal/Others,"PCC Road from Permeshwar Bhagat house to Ramdev Master house at ward no 15, uder Forbesganj Block.",448127.0,2475000.0,,2475000.0,147000000.0,Physical Inspection,Completed,1,2024-07-12,2024-07-14,,2025-07-03,2.0,,356.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,14.652693224865807,0,8.79,Low,0.0,No material anomaly signal detected.
WS/MP18032/2025,Bihar,BUXAR(DISTRICT PLANNING OFFICER BUXAR_IDA),SUDHAKAR SINGH,BUXAR,Normal/Others,Boundary of urdu primary school public place at Sarimpur,1397011.0,487094.0,,1489247.0,185211956.54,Physical Inspection,Completed,1,2024-08-25,2025-09-04,,2026-05-13,375.0,,626.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,14.167036569532328,0,8.5,Low,0.0,No material anomaly signal detected.
WS/MP428/2024,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki(Collector MMC_IDA),Santosh Pandey,RAJNANDGAON,Normal/Others,Book Supply in 25 Govt. School of MMC District,2499475.0,2499475.0,,300000.0,147000000.0,Physical Inspection,Completed,1,2024-09-27,2025-01-03,,2026-03-16,98.0,,535.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,14.122350921374146,0,8.47,Low,0.0,No material anomaly signal detected.
WS/MP661/2024,Maharashtra,PUNE(DISTRICT COLLECTOR PUNE_IDA),Amol Ramsing Kolhe,SHIRUR,Normal/Others,Construction of community hall Near Maruti temple At Tokavade Tq. Khed Dist. Pune,499493.0,499493.0,,,147000000.0,Physical Inspection,Completed,1,2024-08-30,2024-09-12,,2025-01-24,13.0,,147.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,13.639999329291088,0,8.18,Low,0.0,No material anomaly signal detected.
WS/MP673/2025,Maharashtra,Dharashiv(DISTRICT COLLECTOR OSMANABAD_IDA),Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,OSMANABAD,Normal/Others,Construction of road in public space from Canal Road to Barate Vasti,500000.0,299674.0,,697913.0,184758519.11,Physical Inspection,Completed,1,2024-09-24,2025-04-16,,2025-12-04,204.0,,436.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,13.36151494128325,0,8.02,Low,0.0,No material anomaly signal detected.
NA-CONSTRUCTIONOFCOMMUNITYCENTERSANDCOMMUNITYHALLS,Assam,NAGAON(DEPUTY COMMISSIONER NOWGONG_IDA),Pradyut Bordoloi,NOWGONG,Normal/Others,"Construction of community hall at Teromile near Iman Ali house, Pachim Salpara, Salpara GP",200000.0,200000.0,,,98000000.0,,,0,2024-12-02,,,,,,,,,,,,0,0.0,0.0,0,0,,,,,0,None,13.321009789549151,0,7.99,Low,0.0,No material anomaly signal detected.
WS/MP18069/2024,Himachal Pradesh,KANGRA(DEPUTY COMMISSIONER KANGRA_IDA),RAJEEV BHARDWAJ,KANGRA,Normal/Others,Construction of Pathways. Tile Work-from the House of Milap Chand to Near Kapoor Nagar.,,200000.0,,120000.0,179388967.11,Work Completed,Completed,1,2024-11-28,,,2026-08-22,,,632.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,13.252107913063496,0,7.95,Low,0.0,No material anomaly signal detected.
"NA-PURCHASEOFITSYSTEMS,INCLUDINGHARDWAREANDSOFTWAREFOREDUCATIONALPURPOSES",Maharashtra,Dharashiv(DISTRICT COLLECTOR OSMANABAD_IDA),Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,OSMANABAD,Normal/Others,"Zilla Parishad Primary School, Takli Buying a computer at Paranda",250000.0,250000.0,,,184758519.11,,,0,2024-09-24,,,,,,,,,,,,0,0.0,0.0,0,0,,,,,0,None,13.065503159720961,0,7.84,Low,0.0,No material anomaly signal detected.
NA-PROVIDINGDRAINSANDGUTTERSFORPUBLICDRAINAGE,Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA,LATUR(SC),Normal/Others,"Construction of drainage and gutter at Kokane House and others within Mhada Colony at Islampura,ward No.4,Latur Municipal Corporation",1500000.0,1500000.0,,,147000000.0,,,0,2024-09-27,,,,,,,,,,,,0,0.0,0.0,0,0,,,,,0,None,12.909656066032133,0,7.75,Low,0.0,No material anomaly signal detected.
WS/MP18186/2024,Tamil Nadu,THIRUVALLUR(DISTRICT COLLECTOR TIRUVALLUR_IDA),Sasikanth Senthil,TIRUVALLUR(SC),Normal/Others,Installation of high Max lights in Tiruvallur District Ground in Tiruvallur Municipality Ward no 1.,,444905.0,,444905.0,171500000.0,Physical Inspection,Completed,1,2024-10-23,,,2025-02-12,,,112.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,12.308093196182709,0,7.38,Low,0.0,No material anomaly signal detected.
WS/MP389/2024,Rajasthan,PALI(DISTRICT COLLECTOR PALI_IDA),Shri PP Chaudhary,PALI,Normal/Others,"RANG MANCH KA VISTAR & ANYA VIKAAS KARYA, LAKHOTIYA UDHYAN WARD NO.5,PALI",2257000.0,2257000.0,,,147000000.0,Work partially Completed,,1,2024-07-30,2025-01-09,,,163.0,,,,,,,,0,0.0,0.0,0,0,,,,,0,None,12.107007043752791,0,7.26,Low,0.0,No material anomaly signal detected.
WS/MP18394/2024,Tamil Nadu,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA),V S Matheswaran,NAMAKKAL,Normal/Others,Construction of New Anganwadi at ward no.7 Jankalapuram SENTHAMANGALAM TP,1850000.0,349965.0,,960819.0,162539930.11,Physical Inspection,Completed,1,2024-09-25,2024-10-10,,2025-11-20,15.0,,421.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,12.005037279383492,0,7.2,Low,0.0,No material anomaly signal detected.
WS/MP18327/2025,Maharashtra,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),PRANITI SUSHILKUMAR SHINDE,SOLAPUR(SC),Normal/Others,Installation of Light in front of Khandoba Temple at Waluj Gaon in Mohol Taluka,499880.0,499880.0,,,147000000.0,Physical Inspection,,0,2024-08-29,2026-03-09,,,557.0,,,,,,,,0,0.0,0.0,0,0,,,,,0,None,11.922538215601882,0,7.15,Low,0.0,No material anomaly signal detected.
WS/MP405/2024,Andhra Pradesh,KRISHNA(DISTRICT COLLECTOR KRISHNA_IDA),Balashowry Vallabbhaneni,MACHILIPATNAM,Normal/Others,Providing supply pipelines and motor for drinking water at Dantaguntla GP of Bapulapadu Mandal in Krishna District,299297.0,499986.0,,299297.0,147000000.0,Physical Inspection,Completed,1,2024-09-10,2024-10-30,,2025-02-22,50.0,,165.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,11.773421129257185,0,7.06,Low,0.0,No material anomaly signal detected.
WS/MP549/2024,Bihar,BHAGALPUR(DISTRICT PLANNING OFFICER BHAGALPUR_IDA),Giridhari Yadav,BANKA,Normal/Others,Uchh Madhyamik vidhyalay Krishnanad,1995127.0,1995127.0,,483737.0,147000000.0,Physical Inspection,Completed,1,2024-09-23,2024-12-06,,2025-09-16,74.0,,358.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,11.670261482695318,0,7.0,Low,0.0,No material anomaly signal detected.
WS/MP18111/2025,Maharashtra,AKOLA(DISTRICT COLLECTOR AKOLA_IDA),ANUP SANJAY DHOTRE,AKOLA,Normal/Others,Construction of Cement Concrete Road from Mahendra Tayade's house to Sandip Tayade's house at Kaulkhed Jahagir.,483603.0,483603.0,,976441.0,147000000.0,Physical Inspection,Completed,1,2025-03-31,2025-05-29,,2026-03-28,59.0,,362.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,11.637174265565674,0,6.98,Low,0.0,No material anomaly signal detected.
WS/MP561/2024,Bihar,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Ravi Shankar Prasad,PATNA SAHIB,Normal/Others,Construction work of hand pump near Ranjit Singh's house in Lakchipur Koli village under Fatuha Sahib assembly.,68653.0,68653.0,,247100.0,147000000.0,Physical Inspection,Completed,1,2024-09-24,2025-03-27,,2025-08-28,184.0,,338.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,11.469060190912291,0,6.88,Low,0.0,No material anomaly signal detected.
WS/MP18188/2024,Telangana,VIKARABAD(DISTRICT COLLECTOR VIKARABAD_2),KONDA VISHWESHWAR REDDY,CHELVELLA,Normal/Others,Laying of CC Road from B.Anjaiah House to V.Yadaiah House and D.Balaiah House to Karre Narsimlu House at Kondapur Kalan Village of Dharur Mandal,,500000.0,,123953.0,233721420.96,Physical Inspection,Completed,1,2024-10-29,,,2025-10-18,,,354.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,11.140841154898103,0,6.68,Low,0.0,No material anomaly signal detected.
WS/MP18215/2024,Uttar Pradesh,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),AWADHESH PRASAD,FAIZABAD,Normal/Others,from kuchera bazar raibareli road to masjid interlocking brick road construction,2538520.0,918944.0,,1371567.0,147000000.0,Physical Inspection,Completed,1,2024-09-24,2024-11-09,,2025-08-02,46.0,,312.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,10.968526755733507,0,6.58,Low,0.0,No material anomaly signal detected.
WS/MP18232/2025,Uttar Pradesh,MUZAFFARNAGAR(DISTRICT MAGISTRATE MUZAFFARNAGAR_IDA),HARENDRA SINGH MALIK,MUZAFFARNAGAR,Normal/Others,"sujdu ke ward no-3 me ahsan ke makan se tosif ke makan tak, furkan ke makan se shafik ke makan tak, shan miya ke makan se gulshan public school tak v branch galyio me brick soling v nali nirman work. implimenting agency:-DUDA, muzaffarnagar",1199000.0,1199000.0,,282069.0,147000000.0,Work Completed,Completed,1,2024-09-28,2025-12-09,,2026-05-11,437.0,,590.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,10.965184188711236,0,6.58,Low,0.0,No material anomaly signal detected.
NA-CONSTRUCTIONOFBUILDINGSFORCRÈCHESANDANGANWADIES,Kerala,ALAPPUZHA(DISTRICT COLLECTOR ALAPPUZHA_IDA),K. C VENUGOPAL,ALAPPUZHA,Normal/Others,Construction of a building for Anganwadi No.18 in the 1st ward of Devikulangara GP,1500000.0,1500000.0,,,147000000.0,,,0,2024-09-06,,,,,,,,,,,,0,0.0,0.0,0,0,,,,,0,None,10.938250131305999,0,6.56,Low,0.0,No material anomaly signal detected.
WS/MP18108/2024,Madhya Pradesh,VIDISHA(District Collector Vidisha_IDA),DR. LATA WANKHEDE,SAGAR,Normal/Others,Pre fabricated bus shelter model number 4 with two LED solar light 1. Gram Panchayat bagrod Mein mukhya Marg bagroda 2. Gram Panchayat batoli mein 3. Gram Panchayat Devpur Mein 4. Gram Panchayat deepnakheda 5. Gram Panchayat baretha mein 6. Gram Panchayat Barwal 7. Gram Panchayat baatami 8. Gram Panchayat Udaipur 9. Gram Panchayat Rampura 10. Gram Panchayat pipaldhar,2698500.0,500000.0,,499856.0,147000000.0,Vendor Identification,Completed,1,2024-09-26,2024-11-13,,2026-02-27,48.0,,519.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,10.941217109448079,0,6.56,Low,0.0,No material anomaly signal detected.
WS/MP582/2025,Gujarat,SURAT(DISTRICT COLLECTOR SURAT_IDA),Prabhubhai Nagarbhai Vasava,BARDOLI(ST),Normal/Others,"the following facility work regarding placing electricity pole near the field in front of the P.S., fixing till commissioning 11.00 M.T.R.G.I. Tuber Light Poles with 150 Volt 6 Flooded LEDs Lights Attachment and Leader with 1 Year Maintenance Work Nos.1, at kevadi village near Surat District bank, Taluka Umarpada, District Surat",177500.0,192000.0,,172500.0,147000000.0,Sanction,Completed,1,2024-09-20,2025-07-10,,2026-04-02,293.0,,559.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,10.646482008313923,0,6.39,Low,0.0,No material anomaly signal detected.
WS/MP18353/2025,West Bengal,HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA),RACHNA BANERJEE,HOOGHLY,Normal/Others,Construction of (Community) Girls Sanitary Complex at Adisaptagram High School,347023.0,347023.0,,1034185.0,147000000.0,Physical Inspection,Completed,1,2024-09-03,2025-12-15,,2025-09-18,468.0,,380.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,10.505361458532231,0,6.3,Low,0.0,No material anomaly signal detected.
WS/MP18324/2024,Gujarat,AMRELI(DISTRICT COLLECTOR AMRELI_IDA),BHARATBHAI MANUBHAI SUTARIYA,AMRELI,Normal/Others,C.C. Road work from vitthalbhai Togadia's house to panchayat office in Sajantimba village,,300000.0,,200000.0,147000000.0,Physical Inspection,Completed,1,2024-11-06,,,2026-01-07,,,427.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,10.389297310131512,0,6.23,Low,0.0,No material anomaly signal detected.
WS/MP18278/2024,Chhattisgarh,JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Normal/Others,GRAM PANCHAYAT TUSMA ME C.C. ROAD NIRMARAN(JITENDRA SAHU KE GHAR SE DHANI RAM SAHU GHAR KI ORE),499989.0,400000.0,,881196.0,150384382.11,Physical Inspection,Completed,1,2024-09-23,2024-10-04,,2025-08-29,11.0,,340.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,10.355127239914726,0,6.21,Low,0.0,No material anomaly signal detected.
NA-INSTALLINGTUBE-WELLSANDBOREWELLS,Tamil Nadu,TIRUPPUR(DISTRICT COLLECTOR TIRUPPUR_IDA),K Subbarayan,TIRUPPUR,Normal/Others,"Providing new borewell and water supply facilities at ward no-21, Tiruppur corporation",800000.0,800000.0,,,147000000.0,,,0,2024-09-03,,,,,,,,,,,,0,0.0,0.0,0,0,,,,,0,None,9.985772273535106,0,5.99,Low,0.0,No material anomaly signal detected.
WS/MP18249/2025,West Bengal,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),PARTHA BHOWMICK,BARRACKPUR,Normal/Others,"Construction of Tin shade for Auditorium of ""Unity Malancha"" (IA- E.O Barrackpore -I Panchyat Samity)",700000.0,700000.0,,,147000000.0,Work Completed,,1,2024-09-30,2026-02-24,,,512.0,,,,,,,,0,0.0,0.0,0,0,,,,,0,None,9.844108269094816,0,5.91,Low,0.0,No material anomaly signal detected.
WS/MP18217/2024,Uttar Pradesh,FIROZABAD(DISTRICT MAGISTRATE FIROZABAD_IDA),AKSHAYA YADAV,FIROZABAD,Normal/Others,developement of interlocking road from ramniwas house to dayaveer house length 240 meter by 3 meter,1898082.0,1898082.0,,1307559.0,147000000.0,Physical Inspection,Completed,1,2024-08-23,2024-10-17,,2026-01-19,55.0,,514.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,9.84986417949527,0,5.91,Low,0.0,No material anomaly signal detected.
WS/MP18101/2024,Madhya Pradesh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),RAHUL SINGH LODHI,DAMOH,Normal/Others,jila niyalay parisar me nirmit sarvjanin our samudayak bhavn ke pratham tl pr hall nirman,1800000.0,198723.0,,1000000.0,163058785.37,Physical Inspection,Completed,1,2024-09-26,2024-11-08,,2026-03-31,43.0,,551.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,9.712741475087741,0,5.83,Low,0.0,No material anomaly signal detected.
WS/MP18246/2024,West Bengal,MURSHIDABAD(DISTRICT MAGISTRATE MURSHIDABAD_IDA),PATHAN YUSUF,BAHARAMPUR,Normal/Others,Construction of indoor badminton court adjacent to Berhampore Circuit House,,2000000.0,,2000000.0,147000000.0,Physical Inspection,Completed,1,2024-10-28,,,2026-08-04,,,645.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,9.695072501067838,0,5.82,Low,0.0,No material anomaly signal detected.
WS/MP18238/2024,Uttar Pradesh,BALLIA(DISTRICT MAGISTRAE BALLIA_IDA),RAMASHANKAR RAJBHAR,SALEMPUR,Normal/Others,Development Block Beruarbari on gram Beruarbari chauraha 1 piece,258150.0,700000.0,,597657.0,160056927.07,Work Completed,Completed,1,2024-10-02,2025-03-20,,2026-08-15,169.0,,682.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,9.547806134008564,0,5.73,Low,0.0,No material anomaly signal detected.
WS/MP829/2024,West Bengal,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA),Smt Sajda Ahmed,ULUBERIA,Normal/Others,Sinking of Tubewell at Jhumjhumi Hospital,129039.0,248128.0,,830882.0,147000000.0,Physical Inspection,Completed,1,2024-09-17,2024-10-28,,2026-07-28,41.0,,679.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,9.54906159261126,0,5.73,Low,0.0,No material anomaly signal detected.
WS/MP825/2024,West Bengal,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA),Prasun Banerjee,HOWRAH,Normal/Others,"Construction of Additional Classroom with Cold Drinking arrangement at Jagacha High School of P.O GIP Colony , Jagacha, Howrah – 711112 at ward no 47 of HMC under A.C - 172",,2500000.0,,2000000.0,147000000.0,Physical Inspection,Completed,1,2024-11-04,,,2025-11-19,,,380.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,9.464440794626427,0,5.68,Low,0.0,No material anomaly signal detected.
WS/MP18133/2024,Maharashtra,SATARA(DISTRICT COLLECTOR SATARA_IDA),SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA,Normal/Others,Construction of Community hall at Ramoshi Vasti at Aajhadpur Nhavi Khurd,,1000000.0,,1000000.0,147000000.0,Sanction,Completed,1,2025-01-02,,,2025-07-22,,,201.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,9.454630796169262,0,5.67,Low,0.0,No material anomaly signal detected.
WS/MP18031/2024,Bihar,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),ABHAY KUMAR SINHA,AURANGABAD_BR,Normal/Others,purchase of books for school library. sanction of five lacs for every school,499385.0,299000.0,,299000.0,147000000.0,Physical Inspection,Completed,1,2024-09-25,2025-01-15,,2025-08-09,112.0,,318.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,9.402086235702876,0,5.64,Low,0.0,No material anomaly signal detected.
WS/MP18165/2024,Rajasthan,JAIPUR(DISTRICT COLLECTOR JAIPUR_IDA),MANJU SHARMA,JAIPUR,Normal/Others,?????? ??? ???????? ??????? ?? ??? ?????? ??? (??????) ?????????? ?? ????? ???? 125 ??? ??????? ?? ?????? ?? ???????? ????? ?????? ?? ?????,2500000.0,500000.0,,612876.0,167082901.11,Work partially Completed,Completed,1,2024-09-17,2025-01-05,,2026-02-19,110.0,,520.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,9.334078010509227,0,5.6,Low,0.0,No material anomaly signal detected.
WS/MP386/2024,Rajasthan,NAGAUR(DISTRICT COLLECTOR NAGAUR_IDA),Shri Hanuman Beniwal,NAGAUR,Normal/Others,Shifting the high tension line of electricity passing over the houses of Sado's locality including the residence of Madan Das in village Tantwas,64000.0,400000.0,,500000.0,147000000.0,Physical Inspection,Completed,1,2024-10-01,2024-12-04,,2026-08-27,64.0,,695.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,9.190982329572476,0,5.51,Low,0.0,No material anomaly signal detected.
WS/MP640/2024,Madhya Pradesh,SEONI(District Collector Seoni_IDA),Faggan Singh Kulaste,MANDLA(ST),Normal/Others,"Construction of Boundary wall & Maharana pratap samudayik bhawan deori road, chhapara",,1000000.0,,1000000.0,151861648.41,Work Completed,Completed,1,2024-10-24,,,2026-04-16,,,539.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,9.063249129354862,0,5.44,Low,0.0,No material anomaly signal detected.
WS/MP18153/2024,Punjab,FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA),SHER SINGH GHUBAYA,FIROZPUR,Normal/Others,Installtion of RO System at Govt. Elementary School Wan ( Capacity 500 Ltrs),232532.0,232532.0,,979006.0,147000000.0,Physical Inspection,Completed,1,2024-09-20,2024-10-28,,2026-07-28,38.0,,676.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,9.052051049923353,0,5.43,Low,0.0,No material anomaly signal detected.
NA-SETTINGUPOFLABORATORIES,Andhra Pradesh,Eluru(DISTRICT COLLECTOR ELURU_IDA),Putta Mahesh Kumar,ELURU,Normal/Others,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,400000.0,400000.0,,,147000000.0,,,0,2024-08-26,,,,,,,,,,,,0,0.0,0.0,0,0,,,,,0,None,8.69950381423236,0,5.22,Low,0.0,No material anomaly signal detected.
WS/MP18404/2024,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,"CONSTRUCTION OF CC ROAD AND DRAIN FROM MAUSAM'S HOUSE TO THE EIDGAH IN THE VILLAGE OF MIRZAPUR PALLA, BLOCK ALLEHPUR (Provincial Co-operative Construction and Development Ltd., Bijnor).",1935889.0,1670509.0,,173447.0,147000000.0,Physical Inspection,Completed,1,2024-09-28,2024-11-06,,2026-01-21,39.0,,480.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,8.683275343128036,0,5.21,Low,0.0,No material anomaly signal detected.
WS/MP422/2025,Bihar,SUPAUL(DISTRICT PLANNING OFFICER SUPAUL_IDA),Dileshwar Kamait,SUPAUL,Normal/Others,SADAK KI UCHAIKARAN TATHA PCC DHALAI KARYA,1462770.0,1462770.0,,1371604.0,150450930.89,Physical Inspection,Completed,1,2024-09-18,2025-09-10,,2026-01-14,357.0,,483.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,8.668641769529858,0,5.2,Low,0.0,No material anomaly signal detected.
WS/MP429/2024,Chhattisgarh,KORBA(Collector-Korba),Jyotsna Charandas Mahant,KORBA,Normal/Others,"Construction of Manch at Gram Panchayat - Baigapali, Vikas Khand - Kartala",400000.0,200000.0,,299975.0,155153738.11,Vendor Identification,Completed,1,2024-10-01,2024-11-11,,2026-08-11,41.0,,679.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,8.565685401847452,0,5.14,Low,0.0,No material anomaly signal detected.
WS/MP579/2024,Gujarat,ANAND(District Collector ANAND_IDA),Mitesh Rameshbhai Bakabhai Patel,ANAND,Normal/Others,Kathana Game Mahadev Mandir Pase Rain Basera nu Kam,,199725.0,,149241.0,147000000.0,Physical Inspection,Completed,1,2024-10-09,,,2025-12-05,,,422.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,8.541446150657624,0,5.12,Low,0.0,No material anomaly signal detected.
WS/MP18158/2024,Punjab,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),DR DHARAMVIRA GANDHI,PATIALA,Normal/Others,Construction of one toilet in Govt Middle School Fatehpur,80000.0,80000.0,,150000.0,147000000.0,Physical Inspection,Completed,1,2024-09-19,2025-01-17,,2026-02-19,120.0,,518.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,8.531383889070984,0,5.12,Low,0.0,No material anomaly signal detected.
WS/MP017/2024,Tamil Nadu,THIRUVALLUR(DISTRICT COLLECTOR TIRUVALLUR_IDA),S. Jagathrakshakan,ARAKKONAM,Normal/Others,Chekkanur to Ramakrishnapuram Road Big Lake Retaining Work,999654.0,996610.0,,1199784.0,180589332.34,Physical Inspection,Completed,1,2024-09-25,2024-10-01,,2025-10-15,6.0,,385.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,8.512751381469034,0,5.11,Low,0.0,No material anomaly signal detected.
WS/MP588/2024,Gujarat,DEVBHUMI DWARKA(DISTRICT COLLECTOR DEVBHUMI DWARKA_IDA),Smt Poonamben Hematbhai Maadam,JAMNAGAR,Normal/Others,Bhenkavad village of Bhanvad taluka is RCC in Kublavdar area. For construction of shed.,,298400.0,,298400.0,147000000.0,Physical Inspection,Completed,1,2024-11-06,,,2025-05-29,,,204.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,8.431804089602588,0,5.06,Low,0.0,No material anomaly signal detected.
WS/MP797/2024,Uttar Pradesh,FARRUKHABAD(DISTRICT MAGISTRAE FARRUKHABAD_IDA),Mukesh Rajput,FARRUKHABAD,Normal/Others,Installation of a semi-high mast light with six LEDs at a public place in consultation with Shri Sarvesh Gangwar near village Nagla Damu intersection of Kayamganj assembly of my parliamentary constituency Farrukhabad. mobile number 8400935606. (Executing Agency UPSIC Muradabad),,222921.0,,222921.0,147000000.0,Physical Inspection,Completed,1,2024-11-07,,,2025-07-17,,,252.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,8.299909576854725,0,4.98,Low,0.0,No material anomaly signal detected.
WS/MP598/2024,Himachal Pradesh,SOLAN(DEPUTY COMMISSIONER SOLAN_IDA),Suresh Kumar Kashyap,SHIMLA (SC),Normal/Others,C/o Stage from Ground Batal GP Batal Executive Agency BDO Kunihar,,100000.0,,200000.0,153563957.11,Vendor Identification,Completed,1,2024-10-08,,,2026-05-15,,,584.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,8.296935425086303,0,4.98,Low,0.0,No material anomaly signal detected.
WS/MP18390/2024,Uttar Pradesh,GHAZIPUR(DISTRICT MAGISTRAE GHAZIPUR_IDA),AFZAL ANSARI,GHAZIPUR,Normal/Others,"Construction of CC Road: Kshetr Panchayat Bhadora, Gram Panchayat - Amaura, East Side - Deval Marg to Shiv Mandir 150 mtr x 2.40 Mtr x 10 cm Development Agency - Kshetr Panchayat",,600000.0,,695660.0,220500000.0,Vendor Identification,Completed,1,2024-10-21,,,2026-02-18,,,485.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,8.259374182248417,0,4.96,Low,0.0,No material anomaly signal detected.
WS/MP341/2025,Karnataka,BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA),Shri LS Tejasvi Surya,BANGALORE SOUTH,Normal/Others,"Providing CCTV Camera Systems for security purposes at Gururaja Layout, located in Padmanabhanagar Assembly Constituency, Bengaluru South",500000.0,1999934.0,,2999176.0,147000000.0,Physical Inspection,Completed,1,2024-08-22,2025-04-15,,2026-02-21,236.0,,548.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,8.226721027628969,0,4.94,Low,0.0,No material anomaly signal detected.
